# CHO example----NEW1

362 atoms
3 atom types

14.6679 57.7486    xlo xhi
-3.57675 39.504    ylo yhi
-7.75075 35.33     zlo zhi


Masses

1 1.0080
2 12.0107
3 15.9994


Atoms
 	
	87	2	0.0 	36.4702	12.0575	19.3689
	88	1	0.0 	37.865	13.1263	20.6578
	89	1	0.0 	38.2598	11.4115	20.4057
	90	1	0.0 	35.8168	11.8329	20.2404
	91	1	0.0 	36.4728	11.1402	18.7426
	92	2	0.0 	35.8425	13.2076	18.5611
	93	2	0.0 	35.6084	14.4687	19.4058
	94	1	0.0 	34.8608	12.8536	18.1758
	95	1	0.0 	36.4649	13.444	17.6726
	96	1	0.0 	36.5766	14.8493	19.7953
	97	1	0.0 	34.9563	14.2064	20.2651
	98	2	0.0 	34.9503	15.5692	18.5623
	99	2	0.0 	34.68	16.8566	19.3656
	100	1	0.0 	34.0182	15.1857	18.1003
	101	1	0.0 	35.6378	15.8275	17.727
	102	1	0.0 	34.4686	17.692	18.666
	103	1	0.0 	35.6089	17.1439	19.9054
	104	2	0.0 	33.5334	16.7502	20.3904
	105	2	0.0 	32.1416	16.4506	19.7966
	106	1	0.0 	33.4804	17.7068	20.9552
	107	1	0.0 	33.7777	15.9666	21.1377
	108	1	0.0 	31.4455	16.3335	20.656
	109	1	0.0 	32.1414	15.4682	19.2841
	110	2	0.0 	31.5832	17.5762	18.8955
	111	2	0.0 	31.8056	17.3281	17.3934
	112	1	0.0 	32.0442	18.5489	19.1751
	113	1	0.0 	30.4913	17.6862	19.0791
	114	1	0.0 	32.8514	17.0164	17.2071
	115	1	0.0 	31.657	18.2878	16.851
	116	2	0.0 	30.8314	16.2896	16.8128
	117	2	0.0 	31.3075	15.8185	15.4338
	118	1	0.0 	29.8204	16.7461	16.7276
	119	1	0.0 	30.7533	15.4071	17.4826
	120	1	0.0 	32.2809	15.2916	15.5506
	121	1	0.0 	31.4622	16.7063	14.7828
	122	2	0.0 	30.2859	14.8782	14.7771
	123	2	0.0 	30.8702	14.1235	13.5714
	124	1	0.0 	29.3952	15.463	14.4615
	125	1	0.0 	29.9474	14.1229	15.5204
	126	1	0.0 	30.111	13.3937	13.2186
	127	1	0.0 	31.7616	13.5428	13.8969
	128	2	0.0 	31.2563	15.0616	12.4157
	129	2	0.0 	31.79	14.2879	11.1916
	130	1	0.0 	32.0622	15.7428	12.7636
	131	1	0.0 	30.3878	15.6985	12.1391
	132	1	0.0 	32.1033	13.256	11.4661
	133	1	0.0 	32.707	14.802	10.8277
	134	2	0.0 	30.7968	14.2428	10.0204
	135	2	0.0 	29.5973	13.3288	10.3054
	136	1	0.0 	31.3398	13.8554	9.12972
	137	1	0.0 	30.4505	15.2708	9.77901
	138	1	0.0 	29.0156	13.7153	11.1687
	139	1	0.0 	29.9745	12.3253	10.5844
	140	2	0.0 	28.684	13.1837	9.07794
	141	2	0.0 	27.6219	14.2971	9.02698
	142	1	0.0 	28.1831	12.1974	9.14499
	143	1	0.0 	29.2905	13.1752	8.14564
	144	1	0.0 	28.1185	15.277	9.20008
	145	1	0.0 	26.8969	14.1439	9.85213
	146	2	0.0 	26.8826	14.3707	7.67642
	147	2	0.0 	25.5761	13.5579	7.62921
	148	1	0.0 	27.5498	14.0709	6.83858
	149	1	0.0 	26.6121	15.434	7.49208
	150	1	0.0 	25.0866	13.7717	6.65343
	151	1	0.0 	24.8844	13.9009	8.4299
	152	2	0.0 	25.8148	12.0485	7.76269
	153	2	0.0 	24.634	11.2307	7.22807
	154	1	0.0 	25.9671	11.7976	8.8347
	155	1	0.0 	26.7275	11.7691	7.19157
	156	1	0.0 	24.474	11.4991	6.16455
	157	1	0.0 	23.7099	11.4875	7.7911
	158	2	0.0 	24.9229	9.72715	7.37577
	159	2	0.0 	23.9542	8.83397	6.58065
	160	1	0.0 	24.8348	9.46269	8.45253
	161	1	0.0 	25.9663	9.51145	7.09068
	162	1	0.0 	22.9154	9.15071	6.82192
	163	1	0.0 	24.0541	7.7862	6.93902
	164	2	0.0 	24.1424	8.87252	5.0466
	165	2	0.0 	25.1534	7.84744	4.48783
	166	1	0.0 	24.3668	9.88943	4.67332
	167	1	0.0 	23.1575	8.61655	4.59728
	168	1	0.0 	25.0163	7.79845	3.38496
	169	1	0.0 	24.9074	6.83639	4.88015
	170	2	0.0 	26.6394	8.14117	4.76615
	171	2	0.0 	27.0776	9.54078	4.2984
	172	1	0.0 	27.2384	7.38099	4.21846
	173	1	0.0 	26.8581	7.99104	5.84083
	174	1	0.0 	26.5977	10.3283	4.91557
	175	1	0.0 	26.7415	9.68887	3.24844
	176	2	0.0 	28.6016	9.73838	4.34389
	177	2	0.0 	29.1749	9.79367	5.77731
	178	1	0.0 	28.8225	10.7084	3.84613
	179	1	0.0 	29.1039	8.95578	3.73306
	180	1	0.0 	28.3769	10.0111	6.51942
	181	1	0.0 	29.9025	10.6325	5.82892
	182	2	0.0 	29.8989	8.49192	6.15427
	183	2	0.0 	30.4247	8.50069	7.59849
	184	1	0.0 	30.7441	8.31464	5.45276
	185	1	0.0 	29.1979	7.63725	6.04655
	186	1	0.0 	30.8071	7.47966	7.81592
	187	1	0.0 	29.5816	8.69421	8.29366
	188	2	0.0 	31.5501	9.53384	7.81491
	189	2	0.0 	32.4293	9.21809	9.04351
	190	1	0.0 	31.1189	10.5554	7.90034
	191	1	0.0 	32.2111	9.53148	6.91987
	192	1	0.0 	33.4611	9.57077	8.82276
	193	1	0.0 	32.5109	8.1221	9.21308
	194	2	0.0 	31.9845	9.91816	10.3379
	195	2	0.0 	30.6133	9.44411	10.8387
	196	1	0.0 	31.9706	11.0186	10.1827
	197	1	0.0 	32.753	9.70432	11.1136
	198	1	0.0 	30.5286	8.34133	10.717
	199	1	0.0 	29.8175	9.92985	10.2342
	200	2	0.0 	30.4103	9.7921	12.3194
	201	2	0.0 	28.9798	9.46602	12.7668
	202	1	0.0 	30.6096	10.8732	12.4894
	203	1	0.0 	31.1368	9.20539	12.9248
	204	1	0.0 	28.7094	8.44306	12.4219
	205	1	0.0 	28.2776	10.1898	12.2981
	206	2	0.0 	28.8498	9.52236	14.2959
	207	2	0.0 	27.4243	9.17869	14.7618
	208	1	0.0 	29.1519	10.5256	14.6714
	209	1	0.0 	29.5489	8.77702	14.736
	210	1	0.0 	27.4875	8.74296	15.7832
	211	1	0.0 	26.9793	8.40259	14.1002
	212	2	0.0 	26.5169	10.4193	14.8164
	213	2	0.0 	25.0271	10.0639	14.9608
	214	1	0.0 	26.6398	11.0115	13.8839
	215	1	0.0 	26.8273	11.0671	15.6658
	216	1	0.0 	24.6886	9.54706	14.0364
	217	1	0.0 	24.4505	11.0099	15.0493
	218	2	0.0 	24.7335	9.17639	16.1838
	219	2	0.0 	23.2395	9.1237	16.5398
	220	1	0.0 	25.2843	9.56991	17.0664
	221	1	0.0 	25.0959	8.14273	15.9916
	222	1	0.0 	22.9071	10.1361	16.8563
	223	1	0.0 	23.1187	8.44109	17.4096
	224	2	0.0 	22.3618	8.62879	15.3751
	225	2	0.0 	20.959	8.17787	15.823
	226	1	0.0 	22.8558	7.75928	14.8882
	227	1	0.0 	22.2695	9.42459	14.6051
	228	1	0.0 	21.0644	7.2596	16.4412
	229	1	0.0 	20.3721	7.88665	14.9258
	230	2	0.0 	20.1659	9.21662	16.6405
	231	2	0.0 	19.9583	10.5681	15.9387
	232	1	0.0 	20.6849	9.39351	17.6071
	233	1	0.0 	19.1733	8.78427	16.8949
	234	1	0.0 	20.9384	11.0111	15.6716
	235	1	0.0 	19.4865	11.2559	16.6744
	236	2	0.0 	19.0506	10.4677	14.6998
	237	2	0.0 	18.6939	11.8569	14.1451
	238	1	0.0 	18.1066	9.95419	14.9866
	239	1	0.0 	19.5399	9.86105	13.9074
	240	1	0.0 	18.4142	12.5223	14.9877
	241	1	0.0 	17.7955	11.766	13.4961
	242	2	0.0 	19.8379	12.4579	13.3088
	243	2	0.0 	19.6709	13.9684	13.061
	244	1	0.0 	19.8541	11.9431	12.323
	245	1	0.0 	20.8275	12.2606	13.7669
	246	1	0.0 	18.6917	14.1472	12.5648
	247	1	0.0 	20.4494	14.2948	12.3383
	248	2	0.0 	19.7532	14.8588	14.3232
	249	2	0.0 	20.9448	14.5758	15.258
	250	1	0.0 	18.8141	14.7557	14.9071
	251	1	0.0 	19.7983	15.9216	13.9993
	252	1	0.0 	20.8866	13.5387	15.6492
	253	1	0.0 	20.8607	15.2508	16.1378
	254	2	0.0 	22.3	14.8214	14.5817
	255	2	0.0 	23.4604	14.4314	15.5106
	256	1	0.0 	22.3801	15.8964	14.3067
	257	1	0.0 	22.3648	14.2137	13.6574
	258	1	0.0 	23.4502	13.3323	15.6838
	259	1	0.0 	23.3218	14.9289	16.4958
	260	2	0.0 	24.8261	14.8586	14.9515
	261	2	0.0 	25.2081	14.0878	13.6761
	262	1	0.0 	25.5987	14.672	15.7296
	263	1	0.0 	24.8049	15.9512	14.7521
	264	1	0.0 	24.4799	14.2824	12.8631
	265	1	0.0 	25.1652	12.9999	13.8883
	266	2	0.0 	26.6231	14.4193	13.1754
	267	2	0.0 	26.8581	15.9043	12.8323
	268	1	0.0 	26.8236	13.8053	12.2719
	269	1	0.0 	27.3613	14.1066	13.9454
	270	1	0.0 	27.874	15.9929	12.3895
	271	1	0.0 	26.855	16.5112	13.763
	272	2	0.0 	25.829	16.4665	11.8388
	273	2	0.0 	26.1876	17.8947	11.4155
	274	1	0.0 	24.8244	16.4882	12.313
	275	1	0.0 	25.7763	15.8162	10.9419
	276	1	0.0 	27.2156	17.9144	10.9909
	277	1	0.0 	26.1688	18.5488	12.312
	278	2	0.0 	25.1992	18.4112	10.3596
	279	2	0.0 	25.4046	19.9098	10.0485
	280	1	0.0 	24.1537	18.2191	10.6881
	281	1	0.0 	25.3532	17.8247	9.42631
	282	1	0.0 	25.3727	20.0388	8.9444
	283	1	0.0 	26.4106	20.2607	10.3632
	284	2	0.0 	24.3031	20.8096	10.6402
	285	2	0.0 	24.2899	20.8748	12.1789
	286	1	0.0 	23.3136	20.4361	10.2959
	287	1	0.0 	24.4009	21.8324	10.2202
	288	1	0.0 	24.1838	19.8488	12.5902
	289	1	0.0 	23.379	21.4206	12.5043
	290	2	0.0 	25.5318	21.5366	12.81
	291	2	0.0 	25.7764	22.9975	12.3906
	292	1	0.0 	26.4374	20.9416	12.5707
	293	1	0.0 	25.4206	21.4994	13.9159
	294	1	0.0 	25.9837	23.0603	11.3014
	295	1	0.0 	26.6958	23.3439	12.9127
	296	2	0.0 	24.6114	23.9273	12.7619
	297	2	0.0 	24.9917	25.3974	12.5525
	298	1	0.0 	24.3383	23.768	13.8287
	299	1	0.0 	23.7286	23.6911	12.1294
	300	1	0.0 	25.2346	25.5711	11.4809
	301	1	0.0 	25.8936	25.6199	13.1597
	302	2	0.0 	23.8438	26.325	12.9758
	303	2	0.0 	24.1847	27.8148	12.7996
	304	1	0.0 	23.5743	26.1334	14.0383
	305	1	0.0 	22.9485	26.0948	12.357
	306	1	0.0 	23.2677	28.3977	13.0374
	307	1	0.0 	24.4211	28.0257	11.7328
	308	2	0.0 	25.3174	28.2901	13.7349
	309	2	0.0 	26.645	28.4879	12.9809
	310	1	0.0 	25.4437	27.5817	14.582
	311	1	0.0 	25.0294	29.2649	14.1872
	312	1	0.0 	26.5816	29.4394	12.408
	313	1	0.0 	26.8057	27.677	12.237
	314	2	0.0 	27.8473	28.5619	13.9364
	315	2	0.0 	28.3644	27.1626	14.3015
	316	1	0.0 	27.574	29.1261	14.8559
	317	1	0.0 	28.6662	29.12	13.431
	318	1	0.0 	28.7095	26.6527	13.3743
	319	1	0.0 	27.545	26.5578	14.746
	320	2	0.0 	29.521	27.2355	15.3043
	321	2	0.0 	30.1603	25.8511	15.4907
	322	1	0.0 	29.1356	27.6093	16.2787
	323	1	0.0 	30.2903	27.9469	14.9316
	324	1	0.0 	30.6781	25.5506	14.5528
	325	1	0.0 	29.362	25.1014	15.6875
	326	2	0.0 	31.1517	25.8016	16.6615
	327	2	0.0 	32.3355	26.7697	16.4855
	328	1	0.0 	31.533	24.7594	16.7395
	329	1	0.0 	30.6133	26.0366	17.6058
	330	1	0.0 	32.0071	27.8077	16.713
	331	1	0.0 	32.6778	26.7478	15.4273
	332	2	0.0 	33.5352	26.4087	17.3748
	333	2	0.0 	33.1992	26.4484	18.8754
	334	1	0.0 	34.3516	27.1295	17.1562
	335	1	0.0 	33.9033	25.395	17.1017
	336	1	0.0 	32.4578	25.6504	19.0966
	337	1	0.0 	32.731	27.4221	19.1411
	338	2	0.0 	34.4378	26.1931	19.7498
	339	2	0.0 	35.2565	27.4747	19.9858
	340	1	0.0 	35.0764	25.4099	19.2843
	341	1	0.0 	34.0925	25.7919	20.7232
	342	1	0.0 	34.6267	28.2405	20.4898
	343	1	0.0 	35.5483	27.8954	18.9997
	344	2	0.0 	36.5442	27.2111	20.7952
	345	2	0.0 	36.4363	27.5838	22.2875
	346	1	0.0 	37.3502	27.8456	20.3651
	347	1	0.0 	36.8958	26.1647	20.6737
	348	1	0.0 	36.1499	28.6552	22.3707
	349	1	0.0 	37.4429	27.4868	22.7506
	350	2	0.0 	35.4358	26.7434	23.0977
	351	2	0.0 	35.8343	25.259	23.1771
	352	1	0.0 	34.418	26.8642	22.6767
	353	1	0.0 	35.4048	27.1571	24.1295
	354	1	0.0 	36.872	25.1883	23.5707
	355	1	0.0 	35.8278	24.7954	22.1684
	356	2	0.0 	34.913	24.4543	24.1059
	357	2	0.0 	33.5315	24.2168	23.4953
	358	1	0.0 	34.8076	24.9692	25.086
	359	1	0.0 	35.3835	23.4649	24.2975
	360	1	0.0 	32.9429	23.5495	24.1596
	361	1	0.0 	33.6234	23.7304	22.5006
	362	1	0.0 	32.9781	25.1724	23.3871


	
 


  
